,Well_Job_ID,UWI_Number,Operator,Contractor,DSRE,DSR,TMLDR,Discard Ratio,TLML,Down_Loss,Evap_Loss,Total_SCE,Total_Dil,ROP,Temp,Well_Name,Well_Coord_Lon,Well_Coord_Lat,flowline_Shakers,DOW,IntLength,AMW,Drilling_Hours,Haul_OFF,Base_Oil,Water,Weight_Material,Chemicals,Reserve_Adds,TD_Date,Hole_Size,Dilution_Ratio,Dil_Per_Hole_Vol_Ratio,Solids_Generated,Average_LGS%,IsReviewed,Basin,Latitude,Longitude,DI Basin,AAPG Geologic Province,MD Depth,API Number,County Code,State Code
1398,652,33053100000000,Newfield Exploration,Patterson 344,0.870934804,745.4877503,1.078254046,0.634241139,1135.0,27.0,10.0,472.819,1135.0,150.0634921,138.6,Hoffmann 150-98-17-20-10HLW,-103.2639066,47.81828328,Brandt King Cobra,7,9454.0,11.25,63.0,1218.30675,253.0,114.0,78.0,17.0,673.0,15-07-2019,8.75,0.977118094,0.625756164,738.3067503,0.077257143,1,,47.818268,-103.264213,WILLISTON,WILLISTON,5685.0,33053090410000,53.0,33.0
1399,650,33053100000000,Newfield Exploration,Patterson 344,0.861446665,721.8133789,1.061866138,0.716592149,963.0,20.0,12.0,517.2458,963.0,107.6234214,155.0,Hoffmann 150-98-17-20-5HLW,-103.2640288,47.81828606,Brandt King Cobra,6,9374.0,10.95,87.1,1239.059179,473.0,150.0,98.0,22.0,220.0,21-07-2019,8.75,1.43645439,1.014945269,732.0591789,0.077833333,1,,47.818268,-103.264335,WILLISTON,WILLISTON,18035.0,33053090420000,53.0,33.0
1400,653,33053100000000,Newfield Exploration,Patterson 344,0.837101026,569.8859332,1.314697454,0.696993691,839.0,95.0,30.0,397.2069,839.0,72360.0,154.0,Hoffmann 150-98-18-19-5H,-103.2642316,47.81828606,Brandt King Cobra,6,7236.0,10.775,0.1,967.0928332,185.0,91.0,98.0,10.0,455.0,28-07-2019,8.75,0.966750578,0.679534366,565.0928332,0.077683333,1,,47.818268,-103.264539,WILLISTON,WILLISTON,18069.0,33053090430000,53.0,33.0
1401,654,33053100000000,Newfield Exploration,Patterson 344,0.837137115,692.561145,1.218321544,0.284389619,919.0,20.0,23.0,196.9572,919.0,91750.0,127.6,Hoffmann 150-98-18-19-10H,-103.2643121,47.81828606,Brandt King Cobra,5,9175.0,10.825,0.1,889.518345,225.0,21.0,93.0,0.0,580.0,2019-02-08 00:00:00,8.75,1.721186126,0.473121173,716.518345,0.07842,1,,47.818268,-103.26462,WILLISTON,WILLISTON,4690.0,33053090440000,53.0,33.0
1402,657,33053100000000,Encana Oil & Gas,Patterson 344,0.855925751,652.2321898,1.057576932,0.718973714,969.0,20.0,7.0,468.9378,969.0,129.5882353,140.0,Sturgeon 150-99-18-19-8HLW,-103.3934764,47.81833628,Brandt King Cobra,6,8812.0,11.45,68.0,1121.16999,573.0,156.0,111.0,29.0,100.0,2019-10-10 00:00:00,8.75,1.853124231,1.262769393,688.1699898,0.0772,1,,47.818312,-103.393898,WILLISTON,WILLISTON,15392.0,33053091230000,53.0,33.0
1403,659,33053100000000,Encana Oil & Gas,Patterson 344,0.813303061,548.646601,1.118155151,0.863858628,1029.665,56.0,0.0,473.9531,1029.665,72980.0,124.8333333,Sturgeon 150-99-18-19-7H,-103.3935792,47.81833628,Brandt King Cobra,6,7298.0,11.1,0.1,1022.599701,388.0,97.0,270.665,0.0,274.0,14-09-2019,8.75,1.594387715,1.325879962,569.934701,0.086466667,1,,47.818313,-103.394,WILLISTON,WILLISTON,18749.0,33053091240000,53.0,33.0
1404,656,3305309191,Encana Oil & Gas,Patterson 344,0.818469001,624.495672,1.078325076,0.613325468,1060.0,20.0,10.0,383.0191,1060.0,155.7763975,136.3333333,Bernice 150-99-17-20-5H,-103.3931709,47.81833628,Brandt King Cobra,6,8778.0,11.275,56.35,1007.514772,626.0,277.0,127.0,30.0,0.0,25-09-2019,8.75,2.767486008,1.546283236,685.514772,0.083466667,1,,47.81831,-103.393593,WILLISTON,WILLISTON,17295.0,33053091910000,53.0,33.0
1405,655,3305309193,Encana Oil & Gas,Patterson 344,0.845969317,732.8528914,1.01254487,1.305263732,1579.0,0.0,12.0,956.5663,1579.0,103.8068812,144.0,Bernice 150-99-17-20-4H,-103.3933736,47.81833628,Brandt King Cobra,7,9353.0,11.575,90.1,1689.419191,431.0,102.0,157.0,24.0,865.0,2019-03-10 00:00:00,8.75,0.746419772,0.977520865,730.4191914,0.080814286,1,,47.818311,-103.393796,WILLISTON,WILLISTON,20272.0,33053091930000,53.0,33.0
1406,720,33053100000000,Encana Oil & Gas,Patterson 344,0.816067549,603.0247542,4.154285714,0.101571286,695.855,65.2,128.0,61.25,695.855,127.3939394,108.0,Obenour150-99-28-33-6H,-103.3664851,47.7913565,Derrick Hyperpool,6,8408.0,11.0,66.0,664.2747542,6.5,74.7,0.0,3.655,611.0,19-12-2019,8.75,1.385387755,0.129230044,656.6197542,0.074,1,,47.791356497,-103.366485097,WILLISTON,WILLISTON,21425.0,33053092550000,53.0,33.0
1407,718,33053100000000,Encana Oil & Gas,Patterson 344,0.880055961,702.0128647,1.524962739,0.187230045,472.761,50.0,19.0,131.4379,472.761,156.8259386,117.0,Obenour 150-99-28-33-7H,-103.3663823,47.7913565,Derrick Hyperpool,5,9190.0,11.2,58.6,833.4507647,6.5,82.0,16.711,34.55,333.0,24-12-2019,8.75,1.06332344,0.194737346,717.6897647,0.06868,1,,47.791356496,-103.36638232,WILLISTON,WILLISTON,21450.0,33053092560000,53.0,33.0
1408,719,33053100000000,Encana Oil & Gas,Patterson 344,0.90361543,723.9830772,1.428249081,0.701510872,1039.942,217.5,0.0,507.882,1039.942,113.0514706,127.0,Newman 150-97-21-16-7H,-103.0979988,47.79115278,Derrick Hyperpool,7,9225.0,11.325,81.6,1231.865077,455.0,170.0,66.844,29.098,319.0,27-01-2020,8.75,1.419506893,1.000720303,720.4230772,0.051428571,1,,47.791152781,-103.097998795,WILLISTON,WILLISTON,21490.0,33053093130000,53.0,33.0
1409,766,33053100000000,Encana Oil & Gas,Patterson 344,0.842366534,657.4995685,1.050780349,1.048279015,1223.5,0.0,35.0,689.243,1223.5,92.67759563,114.0,Newman 150-97-21-16-13H,-103.0979988,47.79108334,Derrick Hyperpool,6,8480.0,11.4,91.5,1346.742568,6.5,0.0,0.0,0.0,1217.0,2020-06-02 00:00:00,8.75,0.009430636,0.009815135,662.2425685,0.072833333,1,,47.7911419,-103.0984511,WILLISTON,WILLISTON,21705.0,33053093140000,53.0,33.0
1410,767,33053100000000,Encana Oil & Gas,Patterson 344,0.860753773,717.9530042,1.36122449,0.54599674,1203.0,75.0,66.6,392.0,1203.0,110.2967742,114.6666667,Newman 150-97-21-16-8HLW,-103.0979988,47.79101667,Derrick Hyperpool,5,8548.0,11.475,77.5,1109.953004,13.0,0.0,0.0,0.0,1190.0,2020-12-02 00:00:00,8.75,0.033163265,0.019474109,667.5530042,0.07562,1,,47.7910733,-103.0984511,WILLISTON,WILLISTON,21680.0,33053093150000,53.0,33.0
1411,1183,33061000000000,Hess Corporation,Nabors X28,0.943666883,599.0353421,1.43649759,0.992437271,896.5,190.7,68.8,594.505,896.5,97.00653595,125.5,EN-VP AND R-154-94-2536H-14,-102.707522,48.14027982,Derrick Hyperpool,4,7421.0,9.7,76.5,1193.540342,169.0,120.0,14.0,30.5,563.0,2020-10-09 00:00:00,8.75,0.560970892,0.575456057,579.5403421,0.05175,1,,48.14033,-102.708136,WILLISTON,WILLISTON,21606.0,33061045660000,61.0,33.0
1412,1182,33061000000000,Hess Corporation,Nabors X28,0.864396871,539.6363779,1.453805222,0.714607124,1184.4,99.0,76.0,385.628,1184.4,108.3230769,126.25,EN-VP AND R- 154-94-2536H-15,-102.7076557,48.14027904,Derrick Hyperpool,4,7041.0,9.65,65.0,925.2643779,350.0,175.0,7.4,28.0,624.0,19-09-2020,8.75,1.453213978,1.019160401,549.8643779,0.0485,1,,48.14033,-102.708272,WILLISTON,WILLISTON,21630.0,33061045670000,61.0,33.0
1413,534,34013200000000,Ascent Resources,Akita 802,0.792434724,980.0804697,1.0,1.227669602,2101.26,0.0,0.0,1203.215,2101.26,139090.0,107.2,Blessed E RCH BL 7H,-80.87474944,40.01154694,Derrick Hyperpool,5,13909.0,14.85,0.1,2183.29547,727.49,133.0,441.08,94.69,705.0,17-09-2019,8.5,1.160440985,1.362157741,1025.03547,0.0932,1,,40.011547,-80.874749,APPALACHIAN,APPALACHIAN,17451.0,34013213010000,13.0,34.0
1414,1284,34013200000000,Gulfport Energy,Pioneer 71,0.718117598,599.1293635,1.0,1.10765394,1261.2,0.0,0.0,663.628,1261.2,147.3649755,125.25,HENDERSHOT 210471 1A,-80.81023451,39.88770336,Derrick Hyperpool,4,9004.0,14.2,61.1,1262.757364,665.7,175.0,51.3,38.2,331.0,22-10-2020,8.5,1.401688898,1.401838109,663.5573635,0.118,1,,39.887703359,-80.810234507,APPALACHIAN,APPALACHIAN,19268.0,34013213240000,13.0,34.0
1415,1283,34013200000000,Gulfport Energy,Pioneer 71,0.670507918,511.5599785,1.0,1.5524553,1312.3,0.0,0.0,794.174,1312.3,111.6142857,134.25,HENDERSHOT 210474 4B,-80.81037199,39.88776575,Derrick Hyperpool,4,7813.0,15.1,70.0,1305.733979,595.6,90.0,113.6,45.1,468.0,2020-10-10 00:00:00,8.5,1.063117151,1.371877455,615.4339785,0.09975,1,,39.887765748,-80.810371993,APPALACHIAN,APPALACHIAN,18061.0,34013213250000,13.0,34.0
1416,1283,34013200000000,Gulfport Energy,Pioneer 71,0.305955168,84.63125483,1.0,6.132793387,546.5,0.0,0.0,519.026,546.5,14.19681621,109.0,HENDERSHOT 210474 4B,-80.81037199,39.88776575,Derrick Hyperpool,5,981.0,15.1,69.1,603.6572548,220.4,30.0,188.7,57.4,50.0,24-09-2020,12.25,0.956599477,3.306533544,150.1572548,0.0808,1,,39.887765748,-80.810371993,APPALACHIAN,APPALACHIAN,18061.0,34013213250000,13.0,34.0
1417,1214,34013200000000,Gulfport Energy,Pioneer 71,0.705895726,508.523156,1.0,1.108116697,1045.5,0.0,0.0,563.503,1045.5,141.6862745,121.6666667,HENDERSHOT 210471 2B,-80.81028029,39.88772599,Derrick Hyperpool,3,7226.0,14.25,51.0,1072.026156,650.2,105.0,102.0,31.3,157.0,16-10-2020,8.5,1.576744046,1.668462647,532.526156,0.119,1,,39.887725985,-80.810280291,APPALACHIAN,APPALACHIAN,17278.0,34013213270000,13.0,34.0
1418,824,34013200000000,Gulfport Energy,H&P 608,0.79482429,907.4156077,1.0,1.204890009,1781.2,0.0,0.0,1093.336,1781.2,125.3269231,117.3333333,SHIMBLE 210284 3B,-80.82058243,40.04972832,Brandt King Cobra,6,13034.0,13.55,104.0,2000.751608,810.1,104.0,161.4,36.7,669.0,2020-09-02 00:00:00,8.5,1.017253616,1.157876361,960.5516077,0.108333333,1,,40.049728322,-80.820582434,APPALACHIAN,APPALACHIAN,22286.0,34013213530000,13.0,34.0
1419,825,34013200000000,Gulfport Energy,H&P 608,0.819491608,790.6069297,1.0,1.362641737,1664.7,0.0,0.0,1077.314,1664.7,111.9428571,118.1666667,SHIMBLE 210284 4A,-80.82061888,40.04969864,Brandt King Cobra,6,11754.0,13.45,105.0,1867.92093,698.0,261.0,224.8,30.9,450.0,2020-01-02 00:00:00,8.5,1.127526422,1.402298142,866.2209297,0.080666667,1,,40.049698641,-80.820618877,APPALACHIAN,APPALACHIAN,20849.0,34013213540000,13.0,34.0
1420,387,3401321381,Ascent Resources,Akita 802,0.767244053,960.1661543,1.0,1.485453318,2236.7,0.0,0.0,1426.282,2236.7,154520.0,115.6,ALBERT SW KKW BL 4H,-81.21335,40.04584694,Derrick Hyperpool,6,15452.0,11.375,0.1,2386.448154,719.3,241.6,204.7,86.1,985.0,26-03-2019,8.5,0.877596436,1.099189487,1138.748154,0.095333333,1,,40.045846,-81.213349,APPALACHIAN,APPALACHIAN,24597.0,34013213810000,13.0,34.0
1421,428,34013200000000,Ascent Resources,Akita 802,0.748418778,1129.155504,1.0,1.950902238,3301.0,0.0,0.0,2202.872,3301.0,177490.0,121.8333333,Albert E KKW BL 10H,-81.213246,40.045703,Derrick Hyperpool,6,17749.0,12.05,0.1,3332.027504,1119.6,379.0,531.5,178.9,1092.0,2019-09-05 00:00:00,8.5,1.002781823,1.688802409,1308.027504,0.137166667,1,,40.045702,-81.213245,APPALACHIAN,APPALACHIAN,25830.0,34013213820000,13.0,34.0
1422,393,3401321383,Ascent Resources,Akita 802,0.697223183,1033.258869,1.0,1.969347721,3027.1,0.0,0.0,2034.846,3027.1,176130.0,111.4285714,Albert S KKW BL 6H,-81.213315,40.045799,Derrick Hyperpool,7,17613.0,12.1,0.1,3068.104869,1325.5,334.2,267.8,222.6,877.0,2019-11-04 00:00:00,8.5,1.056640159,1.656465281,1298.004869,0.133857143,1,,40.045799,-81.213314,APPALACHIAN,APPALACHIAN,25102.0,34013213830000,13.0,34.0
1423,427,34013200000000,Ascent Resources,Akita 802,0.737851192,1108.555034,1.0,2.009295824,3191.6,0.0,0.0,2227.415,3191.6,173330.0,124.3333333,Albert SE KKW BL 8H,-81.21328,40.04575111,Derrick Hyperpool,6,17333.0,12.15,0.1,3335.970034,1131.4,268.4,563.4,162.4,1066.0,25-04-2019,8.5,0.954290063,1.664044047,1277.370034,0.1375,1,,40.045752,-81.213279,APPALACHIAN,APPALACHIAN,25732.0,34013213840000,13.0,34.0
1424,426,3401321385,Ascent Resources,Akita 802,0.700528669,929.8110055,1.0,1.961243725,2686.6,0.0,0.0,1823.586,2686.6,151270.0,111.0,Albert W KKW BL 2H,-81.213385,40.045895,Derrick Hyperpool,5,15127.0,12.4,0.1,2753.397006,1265.0,302.8,350.3,100.5,668.0,25-05-2019,8.5,1.106939843,1.810733246,1114.797006,0.1514,1,,40.045896,-81.213384,APPALACHIAN,APPALACHIAN,21392.0,34013213850000,13.0,34.0
1425,475,34013200000000,Ascent Resources,Akita 802,0.853249536,1117.087625,1.016308482,1.536941205,3618.58,23.0,5.0,1716.898,3618.58,718.0090498,134.5,Smith NW CLR BL 1H,-80.82004333,40.11187139,Derrick Hyperpool,7,15868.0,13.7,22.1,2833.985625,908.63,171.0,675.44,114.51,1749.0,19-07-2019,8.5,1.088928987,1.598743807,1169.405625,0.077571429,1,,40.111872,-80.820042,APPALACHIAN,APPALACHIAN,21520.0,34013213990000,13.0,34.0
1426,498,34013200000000,Ascent Resources,Akita 802,0.734730173,792.4937153,1.0,1.294862004,2581.14,0.0,0.0,1026.17,2581.14,115410.0,100.5,Smith NE CLR BL 3H,-80.82002,40.11192306,Derrick Hyperpool,6,11541.0,14.05,0.1,1818.663715,449.65,92.0,250.13,64.36,1725.0,30-07-2019,8.5,0.834306207,1.006603325,850.5237153,0.0915,1,,40.111924,-80.82002,APPALACHIAN,APPALACHIAN,18730.0,34013214000000,13.0,34.0
1427,823,34013200000000,Gulfport Energy,Pioneer 71,0.756505762,771.498792,1.0,1.357085728,1655.5,0.0,0.0,1046.99,1655.5,128.5833333,114.4,CHARLIE 210469 9A,-80.84204076,39.87813569,Brandt King Cobra,5,10801.0,14.5,84.0,1818.488792,777.9,209.0,281.4,36.2,351.0,2020-10-03 00:00:00,8.5,1.245952683,1.638842171,795.988792,0.1284,1,,39.878135692,-80.842040758,APPALACHIAN,APPALACHIAN,19977.0,34013214490000,13.0,34.0
1428,822,34013200000000,Gulfport Energy,Pioneer 71,0.724662768,709.43656,1.0,1.319996815,1513.7,0.0,0.0,936.454,1513.7,128.8588235,111.0,CHARLIE 210468 7A,-80.842082,39.878163,Brandt King Cobra,5,10953.0,14.35,85.0,1645.89056,826.6,224.0,234.0,29.1,200.0,2020-01-03 00:00:00,8.5,1.402845201,1.627496734,807.19056,0.124,1,,39.878163,-80.842082,APPALACHIAN,APPALACHIAN,20409.0,34013214510000,13.0,34.0
1429,1091,3401321452,Gulfport Energy,Pioneer 71,0.854408316,1204.502844,1.0,1.338241756,2471.3,0.0,0.0,1611.916,2471.3,98.40880503,125.2222222,CONWAY 211396 6A,-80.946077,39.902502,Derrick Hyperpool,10,15647.0,14.6,159.0,2816.418844,1307.2,322.0,166.3,118.8,557.0,25-07-2020,8.5,1.187592902,1.660106424,1153.118844,0.1247,1,,39.902502,-80.946077,APPALACHIAN,APPALACHIAN,24995.0,34013214520000,13.0,34.0
1430,1133,34013200000000,Gulfport Energy,Pioneer 71,0.801418875,1085.549574,1.0,1.500625157,2759.8,0.0,0.0,1629.003,2759.8,123.5909446,121.875,CONWAY 210089 7B,-80.94613,39.902502,Derrick Hyperpool,8,15832.0,13.95,128.1,2714.552574,1411.0,229.0,309.4,96.4,714.0,2020-06-08 00:00:00,8.5,1.25586018,1.753413744,1166.752574,0.101125,1,,39.902502,-80.94613,APPALACHIAN,APPALACHIAN,24875.0,34013214530000,13.0,34.0
1431,1134,34013200000000,Gulfport Energy,Pioneer 71,0.780810554,927.0790629,1.0,1.516653818,2273.7,0.0,0.0,1406.058,2273.7,114.1702867,124.6666667,CONWAY 210089 8A,-80.946237,39.902503,Derrick Hyperpool,6,13141.0,13.3,115.1,2333.137063,1067.5,220.0,173.7,98.5,714.0,16-08-2020,8.5,1.109271453,1.610533157,968.4370629,0.122833333,1,,39.902503,-80.946237,APPALACHIAN,APPALACHIAN,22846.0,34013214540000,13.0,34.0
1432,1005,34013200000000,Gulfport Energy,Pioneer 71,0.699518629,618.3336545,1.0,1.680555461,1572.4,0.0,0.0,1039.144,1572.4,83.10619469,117.3333333,SHANNON 210470 4A,-80.82296518,39.88387743,Derrick 806,6,9391.0,14.8,113.0,1657.477654,628.2,110.0,482.3,43.9,308.0,23-04-2020,8.5,1.216770727,1.826962613,692.0776545,0.118166667,1,,39.883877434,-80.822965183,APPALACHIAN,APPALACHIAN,20120.0,34013214560000,13.0,34.0
1433,1485,34019200000000,Encino Energy,Patterson 571,0.82140537,1177.000747,1.110949121,1.347758448,2651.0,176.0,0.0,1586.3127,2651.0,211.8055556,126.5,Kenneth Lloyd 5-14-7 5H,-81.215509,40.456003,Derrick Hyperpool,4,15250.0,11.75,72.0,2763.313447,1112.0,293.0,281.0,120.0,845.0,25-09-2021,8.5,1.138489278,1.442130965,1252.313447,0.106,1,,40.456002,-81.215512,APPALACHIAN,APPALACHIAN,18159.0,34019227680000,19.0,34.0
1434,1485,34019200000000,Encino Energy,Patterson 571,0.0,0.0,1.0,1.0,94.0,0.0,0.0,94.0,94.0,0.0,100.0,Kenneth Lloyd 5-14-7 5H,-81.215509,40.456003,Derrick Hyperpool,1,0.0,11.75,23.0,94.0,50.0,10.0,34.0,0.0,0.0,21-09-2021,8.75,1.0,,,0.0795,1,,40.456002,-81.215512,APPALACHIAN,APPALACHIAN,18159.0,34019227680000,19.0,34.0
1435,1476,34019200000000,Encino Energy,Patterson 571,0.825519287,1266.153484,1.0,1.868112618,3468.0,0.0,0.0,2365.3173,3468.0,183.2731649,136.2857143,Kenneth Lloyd 5-14-7 1H,-81.215527,40.456112,Derrick Hyperpool,7,16753.0,12.0,91.41,3631.470784,1211.0,304.0,370.0,143.0,1440.0,2021-01-09 00:00:00,8.5,0.857390254,1.541653395,1315.470784,0.102542857,1,,40.456112,-81.215531,APPALACHIAN,APPALACHIAN,24003.0,34019227690000,19.0,34.0
1436,1476,34019200000000,Encino Energy,Patterson 571,0.261437908,16.72,1.0,26.27272727,456.0,0.0,0.0,439.28,456.0,0.0,,Kenneth Lloyd 5-14-7 1H,-81.215527,40.456112,Derrick Hyperpool,1,0.0,12.0,23.0,456.0,130.0,43.0,63.0,20.0,200.0,25-08-2021,8.75,0.582771808,,,0.0836,1,,40.456112,-81.215531,APPALACHIAN,APPALACHIAN,24003.0,34019227690000,19.0,34.0
1437,1472,34019200000000,Encino Energy,Patterson 571,0.826945638,1126.648595,1.0,1.377222505,2532.0,0.0,0.0,1551.6458,2532.0,190.1754386,135.5714286,Edison Ruby CR ORG 6H,-81.222492,40.455548,Derrick Hyperpool,7,16260.0,11.925,85.5,2678.294395,990.0,179.0,337.0,126.0,900.0,2021-04-07 00:00:00,8.5,1.051786432,1.361935771,1198.294395,0.102428571,1,,40.455548,-81.222492,APPALACHIAN,APPALACHIAN,23128.0,34019227710000,19.0,34.0
1438,1474,34019200000000,Encino Energy,Patterson 571,0.780420928,1082.91094,1.0,1.976601233,3296.0,0.0,0.0,2140.4831,3296.0,152.9055912,141.3333333,Edison Ruby CR ORG 8H,-81.22242,40.455547,Derrick Hyperpool,7,16682.0,12.0,109.1,3223.39404,1357.0,359.0,547.0,168.0,865.0,19-07-2021,8.5,1.135724921,1.977396929,1229.39404,0.1125,1,,40.455547,-81.22242,APPALACHIAN,APPALACHIAN,21950.0,34019227720000,19.0,34.0
1439,1475,34019200000000,Encino Energy,Patterson 571,0.79584544,1071.433915,1.0,1.577714852,2646.0,0.0,0.0,1690.4172,2646.0,177.5714286,134.8,Edison Ruby CR ORG 10H,-81.222348,40.455546,Derrick Hyperpool,5,16159.0,12.0,91.0,2761.851115,1037.0,303.0,404.0,124.0,778.0,31-07-2021,8.5,1.105052646,1.568625983,1190.851115,0.10364,1,,40.455546,-81.222348,APPALACHIAN,APPALACHIAN,19559.0,34019227730000,19.0,34.0
1440,1473,34019200000000,Encino Energy,Patterson 571,0.789014086,1073.177169,1.0,1.904360211,2932.0,0.0,0.0,2043.7159,2932.0,148.8110599,138.375,Edison Ruby CR ORG 210H,-81.222276,40.455546,Derrick Hyperpool,8,16146.0,12.025,108.5,3116.893069,1268.0,328.0,364.0,177.0,795.0,16-08-2021,8.5,1.045644358,1.795959701,1189.893069,0.1117375,1,,40.455546,-81.222276,APPALACHIAN,APPALACHIAN,19387.0,34019227740000,19.0,34.0
1441,1591,34019200000000,Encino Energy,Patterson 580,0.824818421,1242.109412,1.0,0.848772894,2173.0,0.0,0.0,1054.2688,2173.0,173940.0,84.0,Windy Ridge 8H - 3157,,,Derrick Hyperpool,5,17394.0,11.2,0.1,2296.378212,934.0,0.0,255.0,234.0,750.0,22-12-2021,8.75,1.349750652,1.047572751,1358.378212,0.10134,1,,40.4459611,-81.2451068,APPALACHIAN,APPALACHIAN,23854.0,34019227760000,19.0,34.0
1442,1614,34019200000000,Encino Energy,Patterson 580,0.832349712,1238.220472,1.0,1.392213453,2956.0,0.0,0.0,1723.8672,2956.0,1249.428571,87.5,Windy Ridge 210H - 3219,-81.245137,40.445919,Derrick Hyperpool,7,17492.0,11.35,14.0,2962.087672,1309.0,0.0,240.0,185.0,1222.0,22-01-2022,8.5,1.005877947,1.345137369,1289.087672,0.106042857,1,,40.445919,-81.245137,APPALACHIAN,APPALACHIAN,23940.0,34019227780000,19.0,34.0
1443,1682,34019200000000,Encino Energy,Patterson 580,0.824402121,1282.843884,1.0,1.624154916,3279.0,0.0,0.0,2083.5372,3279.0,207.7613636,106.1666667,Williams CR Mon 1H 3729,-81.160453,40.546383,Derrick Hyperpool,6,18283.0,11.1,88.0,3366.381084,1363.0,236.0,218.0,232.0,1230.0,15-07-2022,8.5,0.983423766,1.520727896,1347.381084,0.097866667,1,,40.546383,-81.160453,APPALACHIAN,APPALACHIAN,25155.0,34019228060000,19.0,34.0
1444,2653,34019200000000,Encino Energy,Patterson 580,0.825413977,1389.779361,1.294925203,2.068893366,4780.0,817.0,31.0,2875.3053,4780.0,195.5686275,100.3333333,Folsam 205H - 7983,,,Derrick Hyperpool,6,19948.0,11.175,102.0,4265.084661,2164.0,416.0,417.0,133.0,1650.0,14-10-2024,8.5,1.088580054,2.129129079,1470.084661,0.096716667,1,,0.0,0.0,No Details,No Details,27578.0,34019228900000,19.0,34.0
1445,1494,34029200000000,Encino Energy,Patterson 571,0.778176364,681.1604718,1.0,1.584613677,1556.0,0.0,0.0,1079.3762,1556.0,154.6833333,126.6666667,JANIE TRUST 5-12-3 5H,,,MI Swaco Mongoose,3,9281.0,12.25,60.0,1760.536672,405.0,140.0,295.0,76.0,640.0,20-03-2021,8.5,0.848638315,1.250449343,732.5366718,0.092533333,1,,40.614012,-80.760482,APPALACHIAN,APPALACHIAN,24192.0,34029219210000,29.0,34.0
1446,1494,34029200000000,Encino Energy,Patterson 571,0.0,0.0,1.0,1.0,342.0,0.0,0.0,342.0,342.0,0.0,,JANIE TRUST 5-12-3 5H,,,MI Swaco Mongoose,1,0.0,12.25,8.5,342.0,170.0,75.0,75.0,22.0,0.0,17-03-2021,8.75,1.0,,,0.0782,1,,40.614012,-80.760482,APPALACHIAN,APPALACHIAN,24192.0,34029219210000,29.0,34.0
1447,1493,34029200000000,Encino Energy,Patterson 571,0.798661179,831.5105619,1.0,2.592002313,2722.0,0.0,0.0,2155.2773,2722.0,114.3222222,125.3333333,JANIE TRUST 5-12-3 3H,,,MI Swaco Mongoose,6,10289.0,12.3,90.0,2986.787862,945.0,197.0,409.0,146.0,1025.0,2021-11-03 00:00:00,8.5,0.787369681,1.980653643,856.7878619,0.08865,1,,40.614061,-80.760452,APPALACHIAN,APPALACHIAN,16439.0,34029219220000,29.0,34.0
1448,1493,34029200000000,Encino Energy,Patterson 571,0.0,0.0,1.0,1.0,18.0,0.0,0.0,18.0,18.0,0.0,100.0,JANIE TRUST 5-12-3 3H,,,MI Swaco Mongoose,1,0.0,12.3,20.0,18.0,0.0,0.0,18.0,0.0,0.0,2021-05-03 00:00:00,8.75,1.0,,,0.0851,1,,40.614061,-80.760452,APPALACHIAN,APPALACHIAN,16439.0,34029219220000,29.0,34.0
1449,469,34067200000000,Ascent Resources,Akita 802,0.812834991,598.2359265,1.028775367,1.579486216,2266.7,27.19,0.0,944.9054,2266.7,81230.0,112.75,Victoria W ATH HR 2H,-81.08012389,40.20309306,Derrick Hyperpool,4,8123.0,12.15,0.1,1543.141327,533.08,131.0,311.77,304.05,986.8,2019-05-07 00:00:00,8.5,1.35452713,2.138043806,598.6313265,0.06625,1,,40.203092,-81.080125,APPALACHIAN,APPALACHIAN,5504.0,34067215790000,67.0,34.0
1450,458,34067200000000,Ascent Resources,Akita 802,0.774192984,613.3077355,1.0,1.105593425,1303.46,0.0,0.0,678.069,1303.46,91310.0,104.0,Victoria W ATH HR 4H,-81.08006194,40.20312,Derrick Hyperpool,4,9131.0,12.300984,0.1,1291.376735,440.22,93.0,291.34,147.9,331.0,29-06-2019,8.5,1.43416083,1.445141648,672.9167355,0.08,1,,40.203119,-81.080064,APPALACHIAN,APPALACHIAN,5678.0,34067215800000,67.0,34.0
1451,437,34067200000000,Ascent Resources,Akita 802,0.821303184,905.9130914,1.037211181,1.245917529,2586.67,42.0,0.0,1128.693,2586.67,126050.0,109.6666667,Victoria E ATH HR 8H,-81.07993694,40.20317389,Derrick Hyperpool,6,12605.0,12.25,0.1,2034.606091,760.29,187.0,370.6,82.78,1186.0,17-06-2019,8.5,1.240966321,1.507821704,928.9360914,0.078,1,,40.203175,-81.079937,APPALACHIAN,APPALACHIAN,9180.0,34067215820000,67.0,34.0
1452,438,34067200000000,Ascent Resources,Akita 802,0.801559286,934.8569621,1.02629883,1.399190521,2160.49,29.4,5.0,1308.043,2160.49,135260.0,116.6,Victoria E ATH HR 10H,-81.079875,40.20320111,Derrick Hyperpool,5,13526.0,11.4,0.1,2242.899962,587.39,124.0,367.51,94.59,987.0,2019-08-06 00:00:00,8.5,0.897134116,1.177245458,996.8099621,0.081,1,,40.203202,-81.079876,APPALACHIAN,APPALACHIAN,3941.0,34067215830000,67.0,34.0
